Time,Momentum,Torque
75.971,0.0020040877,-0.002774473756
76.085,0.0016912465,-0.002643048636
76.191,0.001422617,-0.002863154922
76.278,0.0011386576,-0.002554722335
76.388,0.0009193367,-0.001927325822
76.491,0.0007281372,-0.001945347934
76.63,0.0004485625,-0.005608312727
76.711,-0.0005056916,-0.005699732804
76.819,-0.000628687,-0.001014742857
76.928,-0.0007258908,-0.002683104587
77.037,-0.0012136038,-0.004083624771
77.146,-0.001616121,-0.003537021918
77.256,-0.0019882116,-0.003398451364
77.366,-0.0023637803,-0.003264655
77.476,-0.0027064357,-0.003052920183
77.584,-0.0030293169,-0.003119219355
77.693,-0.0033833063,-0.003032471233
77.803,-0.0036934281,-0.002551918776
77.938,-0.0040085264,-0.00265600813
78.049,-0.0043468061,-0.002975152995
78.155,-0.0046541346,-0.002832244444
78.265,-0.0049585709,-0.002865766063
78.376,-0.0052874689,-0.002857871364
78.485,-0.0055873026,-0.002762973148
78.592,-0.0058842711,-0.002814254751
78.706,-0.0062092529,-0.002782785586
78.814,-0.0065020495,-0.002735161682
78.92,-0.0067945775,-0.003215109474
79.004,-0.0071129203,-0.002857370089
79.144,-0.0074346284,-0.002483810612
79.249,-0.0077214539,-0.002692622066
79.357,-0.0080081569,-0.002607271364
79.469,-0.0082950536,-0.002722043379
79.576,-0.0086042844,-0.00304360567
79.663,-0.0088855131,-0.002561031364
79.796,-0.0091677113,-0.002722521659
79.88,-0.0094763003,-0.003040302083
79.988,-0.0097514493,-0.002581739252
80.094,-0.0100287925,-0.00266345787
80.204,-0.0103267562,-0.002298003213
80.343,-0.0106009953,-0.002235919919
80.45,-0.0108767925,-0.002599253636
80.563,-0.0111728311,-0.002572833636
80.67,-0.0114428159,-0.002481541014
80.78,-0.0117113255,-0.002584932569
80.888,-0.0120063312,-0.002582138991
80.998,-0.0122742318,-0.002816783069
81.077,-0.0125387032,-0.002962237968
81.185,-0.0128281703,-0.002454804018
81.301,-0.0130885793,-0.002424821503
81.571,-0.0137641514,-0.002293387595
81.696,-0.0139944674,-0.002137879916
81.81,-0.0142751047,-0.002438414545
81.916,-0.0145309186,-0.002456639352
82.026,-0.0148057388,-0.002757480105
82.107,-0.0150575973,-0.002302220737
82.243,-0.0153053207,-0.0021153876
82.357,-0.0155864442,-0.002409105046
82.461,-0.0158305056,-0.002250821296
82.573,-0.0160726216,-0.002286518386
82.684,-0.0163403992,-0.002347413364
82.79,-0.0165820103,-0.002533040526
82.874,-0.0168216769,-0.002203104167
83.006,-0.0170578808,-0.002018631984
83.121,-0.017320279,-0.002254018468
83.228,-0.0175582729,-0.002324442056
83.335,-0.0178177096,-0.002251240639
83.447,-0.0180512946,-0.002105741553
83.554,-0.018278867,-0.002227749309
83.664,-0.0185347162,-0.002229449541
83.772,-0.018764887,-0.002097902294
83.882,-0.0189920589,-0.002135391855
83.993,-0.0192368086,-0.002158653636
84.102,-0.0194669627,-0.002158865
84.213,-0.0197117589,-0.002430906218
84.295,-0.0199361276,-0.002291298947
84.403,-0.0201471057,-0.002106138991
84.513,-0.0203952659,-0.002128477315
84.619,-0.0206068568,-0.00175072623
84.757,-0.0208224431,-0.001805038306
84.867,-0.0210545063,-0.002314103646
84.949,-0.021266751,-0.002226699476
85.058,-0.0214798059,-0.001956418605
85.164,-0.021687381,-0.002007347273
85.278,-0.0219214223,-0.002003791364
85.384,-0.0221282151,-0.001973378899
85.496,-0.0223516189,-0.001728382449
85.629,-0.0225516688,-0.001838644037
85.714,-0.0227524433,-0.00211774264
85.826,-0.0229688641,-0.001936172093
85.929,-0.0231687203,-0.001909594064
86.045,-0.0233870652,-0.001865637104
86.15,-0.0235810261,-0.001835654245
86.257,-0.0237762239,-0.001744230734
86.368,-0.0239612684,-0.001736954795
86.476,-0.024156617,-0.001860569863
86.587,-0.0243687332,-0.001875068304
86.7,-0.0245766323,-0.001517089712
86.83,-0.024737386,-0.001542844583
86.94,-0.024946915,-0.001767242009
87.049,-0.025124412,-0.001935173196
87.134,-0.0253223386,-0.001719884234
87.271,-0.0255062263,-0.001537782645
87.376,-0.025694482,-0.001776532407
87.487,-0.0258899573,-0.00168764843
87.599,-0.0260708276,-0.001577192694
87.706,-0.0262353625,-0.001658294931
87.816,-0.0264306776,-0.001916868783
87.895,-0.0265976507,-0.001868775
88.012,-0.0267969575,-0.001620443049
88.118,-0.0269590095,-0.001589187736
88.224,-0.0271338653,-0.001584058796
88.334,-0.0273011662,-0.001606338288
88.446,-0.0274904724,-0.001659736697
88.552,-0.0276629888,-0.001587315596
88.664,-0.0278365072,-0.001578263927
88.771,-0.0280086286,-0.001361830328
88.908,-0.0281687938,-0.001291426423
89.017,-0.0283263195,-0.001492087838
89.13,-0.0285000373,-0.001795972632
89.207,-0.0286675543,-0.001772454098
89.313,-0.0288243964,-0.001450741256
89.43,-0.0289910696,-0.001266749194
89.561,-0.0291385502,-0.001298741176
89.668,-0.02930017,-0.001521518636
89.781,-0.0294732843,-0.001429943498
89.891,-0.0296190474,-0.001374396847
90.003,-0.0297784004,-0.001433283721
90.106,-0.0299272034,-0.001361264651
90.218,-0.0300710723,-0.001337640724
90.327,-0.030222822,-0.001384218807
90.436,-0.030372832,-0.001587103209
90.514,-0.0305196103,-0.001377221101
90.654,-0.0306730662,-0.001330826126
90.736,-0.0308150537,-0.001421871809
90.842,-0.0309403781,-0.00129759447
90.953,-0.0310966317,-0.001351740724
91.063,-0.0312391128,-0.001303909865
91.176,-0.0313874036,-0.001262830734
91.281,-0.0315144099,-0.001130840092
91.393,-0.0316327959,-0.001213622523
91.503,-0.0317838341,-0.001290305455
91.613,-0.0319166631,-0.00117955463
91.719,-0.0320386179,-0.001136386512
91.828,-0.0321609862,-0.001159970455
91.939,-0.0322938114,-0.001242443836
92.047,-0.0324330814,-0.001214041892
92.161,-0.0325633287,-0.001102857604
92.264,-0.0326724015,-0.001094211374
92.372,-0.0327942073,-0.001068696789
92.482,-0.0329053774,-0.001120335733
92.761,-0.0332300179,-0.0011236491
92.871,-0.0333424769,-0.001095774661
92.982,-0.0334721841,-0.001050172936
93.089,-0.0335714146,-0.001010761712
93.204,-0.0336965732,-0.001048115766
93.311,-0.0338040963,-0.0009987916667
93.42,-0.0339123122,-0.0009680949309
93.528,-0.0340141729,-0.001022829545
93.64,-0.0341373347,-0.001029747511
93.749,-0.0342417471,-0.001005880751
93.853,-0.0343515873,-0.001015463182
93.969,-0.034465149,-0.0009255481818
94.073,-0.0345552079,-0.0008936150235
94.182,-0.034655489,-0.0009019883408
94.296,-0.0347563513,-0.0009266027149
94.403,-0.0348602682,-0.001004233953
94.511,-0.0349722616,-0.0009696153488
94.618,-0.0350687355,-0.0009015722222
94.727,-0.0351670012,-0.0009236787736
94.83,-0.0352645554,-0.000941049537
94.943,-0.0353702679,-0.0008730842795
95.059,-0.0354644917,-0.0008218389381
95.169,-0.0355560035,-0.0008842497696
95.276,-0.0356563739,-0.0008820274419
95.384,-0.0357456394,-0.0008067917051
95.493,-0.0358314477,-0.00081467
95.604,-0.0359248668,-0.0008283242009
95.712,-0.0360128507,-0.0008564717593
95.82,-0.0361098647,-0.0007750457014
95.933,-0.0361841358,-0.0008058373874
96.042,-0.0362887606,-0.0008573367442
96.148,-0.0363684632,-0.0008210824645
96.253,-0.036462009,-0.000841881982
96.37,-0.036555361,-0.00076832
96.478,-0.036634881,-0.0007445209302
96.585,-0.036715433,-0.0006838912442
96.695,-0.0367832854,-0.0007339836364
96.805,-0.0368769094,-0.0008018774775
96.917,-0.0369613022,-0.0007479865116
97.02,-0.0370377265,-0.0007156539535
97.132,-0.0371151678,-0.000639983871
97.268,-0.0371964425,-0.0007340518182
97.352,-0.0372766592,-0.0007832962963
97.457,-0.0373444855,-0.0006627100457
97.571,-0.0374217927,-0.0006755641256
97.68,-0.0374951363,-0.0006872391705
97.788,-0.0375709236,-0.0006988713592
97.886,-0.0376391038,-0.00069897277
98.001,-0.0377198048,-0.0006322938053
98.112,-0.0377820022,-0.0006507666667
98.226,-0.0378662273,-0.0006644563636
98.332,-0.0379281826,-0.000644615493
98.439,-0.0380035304,-0.0006513740741
98.548,-0.0380688794,-0.0005767471366
98.666,-0.038134452,-0.0005950900901
98.77,-0.0382009894,-0.0006049309859
98.879,-0.0382633023,-0.0005779199074
98.986,-0.0383258201,-0.0006134704545
99.099,-0.0383982658,-0.0006378317972
99.203,-0.0384642296,-0.0005436140187
99.313,-0.0385145992,-0.0004884157658
99.425,-0.0385726579,-0.0005940145455
99.533,-0.0386452824,-0.0005927523148
99.641,-0.0387006924,-0.0005289912442
99.75,-0.0387600735,-0.0005649740909
99.861,-0.0388249867,-0.0005789577982
99.968,-0.0388862863,-0.0005658663594
100.078,-0.0389477797,-0.0005721224771
100.186,-0.039011009,-0.0004594927126
100.325,-0.0390612744,-0.0005128484018
100.405,-0.0391233228,-0.0004915330275
100.543,-0.0391684286,-0.0004377990783
100.622,-0.0392183252,-0.0005939265957
100.731,-0.0392800868,-0.0004659174089
100.869,-0.0393334068,-0.0004867484163
100.952,-0.0393876582,-0.000531506599
101.066,-0.0394381136,-0.0004469159817
101.171,-0.0394855328,-0.0004704682028
101.283,-0.0395402052,-0.0004927246575
101.39,-0.0395934395,-0.0004963518349
101.501,-0.0396484099,-0.0004353293578
101.608,-0.0396883413,-0.0004255206422
101.719,-0.0397411734,-0.000511133945
101.826,-0.0397997685,-0.0005163753623
101.926,-0.0398480631,-0.0004615859155
102.039,-0.0398980863,-0.0004512468468
102.148,-0.0399482399,-0.0003602044053
102.266,-0.0399798527,-0.0003893013575
102.369,-0.0400342755,-0.000487995814
102.481,-0.0400847718,-0.0003827978261
102.599,-0.040122319,-0.0003385653153
102.703,-0.0401599333,-0.0003738543269
102.807,-0.0402000807,-0.0004596592593
102.919,-0.0402592197,-0.0004374655963
103.025,-0.0402954482,-0.0003548513889
103.135,-0.0403358676,-0.0004055027027
103.247,-0.0403854698,-0.0003889235023
103.352,-0.040420264,-0.0002928284404
103.465,-0.0404493064,-0.00037766
103.572,-0.0405033492,-0.0004103483871
103.682,-0.040538352,-0.0003405582051
103.962,-0.0406361669,-0.0003391800959
104.099,-0.0406797901,-0.000378268018
104.184,-0.0407201424,-0.0004163305263
104.289,-0.0407588929,-0.0003596232227
104.395,-0.0407960229,-0.0003554701357
104.51,-0.0408374518,-0.0003429726872
104.622,-0.0408738777,-0.0002871778226
104.758,-0.0409086719,-0.0002885291262
104.828,-0.0409333147,-0.0003875670157
104.949,-0.0409826972,-0.000375831441
105.057,-0.0410193801,-0.0002597623188
105.156,-0.041036468,-0.0002785422018
105.275,-0.0410801023,-0.0003648112108
105.379,-0.0411178209,-0.0002710325472
105.487,-0.0411375612,-0.0002759105505
105.597,-0.0411779694,-0.0003128568182
105.707,-0.0412063897,-0.0002885837104
105.818,-0.0412417464,-0.0002864185841
105.933,-0.0412711203,-0.0003053885321
106.036,-0.0413083211,-0.0003115317757
106.147,-0.0413377881,-0.0002957031818
106.256,-0.0413733758,-0.0002921645455
106.367,-0.0414020643,-0.0002726156682
106.473,-0.0414325334,-0.00022963
106.587,-0.0414525829,-0.0001920233945
106.691,-0.0414743945,-0.0003037821256
106.794,-0.0415154658,-0.0003258575472
106.903,-0.0415434763,-0.0002430792952
107.021,-0.0415706448,-0.0002483579646
107.129,-0.0415996052,-0.0002954663636
107.241,-0.0416356474,-0.000275875
107.349,-0.0416602977,-0.0002131579909
107.46,-0.041682329,-0.0002445481818
107.569,-0.0417140983,-0.0002957362791
107.675,-0.0417459123,-0.0002444788018
107.786,-0.0417671502,-0.0001045790909
107.895,-0.0417689197,-0.0001928351852
108.002,-0.0418088026,-0.0003173330275
108.113,-0.0418380983,-0.0002199490654
108.216,-0.0418558717,-0.0002355607306
108.332,-0.0418896861,-0.0001795820628
108.439,-0.0418959185,-0.000175806422
108.55,-0.0419280119,-0.0002696939535
108.654,-0.0419539027,-0.0002654971698
108.762,-0.0419842973,-0.0002338559633
108.872,-0.0420048833,-0.0001750209091
108.982,-0.0420228019,-0.000171890411
109.091,-0.0420425273,-0.0002079731818
109.202,-0.042068556,-0.0002018495413
109.309,-0.0420865305,-0.0001773270642
109.42,-0.0421072133,-0.0002502457399
109.532,-0.0421423353,-0.0002292549107
109.644,-0.0421585664,-0.0001647634703
109.751,-0.0421784185,-0.0001671898148
109.86,-0.0421946794,-0.0001362686508
110.003,-0.0422127582,-0.0001644359504
110.102,-0.0422344729,-0.000230537037
110.219,-0.0422625542,-0.0002075991189
110.329,-0.0422815979,-0.0002363036458
110.411,-0.0423079245,-0.0001786946809
110.517,-0.0423151925,-0.0001398596154
110.619,-0.0423370153,-0.0001382995392
110.734,-0.0423452035,-0.0001288849558
110.845,-0.0423661433,-0.0001723198198
110.956,-0.0423834585,-0.0001623648402
111.064,-0.0424017012,-0.0001736558704
111.203,-0.0424263515,-0.0001856589431
111.31,-0.0424473733,-0.0001861968326
111.424,-0.042467501,-0.0001652407407
111.526,-0.0424830653,-0.0001133728571
111.634,-0.0424913093,-0.00009758194444
111.742,-0.042504143,-0.000198659447
111.851,-0.0425344184,-0.0001286995475
111.963,-0.0425325856,-0.00006350184332
112.068,-0.0425481983,-0.0002843123711
112.157,-0.0425877422,-0.0002661593909
112.265,-0.0426006317,-0.0001090216327
112.402,-0.0426144525,-0.00008141953488
112.48,-0.0426181369,-0.0001052780822
112.621,-0.0426375084,-0.0001628313725
112.735,-0.0426596589,-0.0001812336449
112.835,-0.0426762924,-0.0001643061111
112.915,-0.042689234,-0.0001830368984
113.022,-0.0427105203,-0.0001236728111
113.132,-0.042716071,-0.00009682363636
113.242,-0.0427318215,-0.0001685354545
113.352,-0.0427531488,-0.00017707
113.462,-0.0427707769,-0.0001138922727
113.572,-0.0427782051,-0.0001520595455
113.682,-0.04280423,-0.0001412928
113.822,-0.0428135283,-0.0001063128571
113.892,-0.0428265557,-0.0001499638889
114.002,-0.0428405218,-0.0001270154545
114.112,-0.0428544991,-0.0001695004545
114.222,-0.0428778119,-0.0001187013636
114.332,-0.0428806134,-0.00005940181818
114.442,-0.0428908803,-0.0001230868182
114.552,-0.0429076925,-0.0001316381818
114.662,-0.0429198407,-0.0001274895455
114.772,-0.0429357402,-0.00006802045455
114.882,-0.0429348052,-0.000117055625
115.092,-0.042973198,-0.0001517862069
115.172,-0.0429788232,-0.0001135036842
115.282,-0.0429947637,-0.00008950863636
115.392,-0.0429985151,-0.0001493672727
115.502,-0.0430276245,-0.00008962681818
115.612,-0.043018233,-0.00004272227273
115.722,-0.0430370234,-0.0001367013636
115.832,-0.0430483073,-0.0001411036364
115.942,-0.0430680662,-0.0001197681818
116.052,-0.0430746563,-0.00007704590909
116.162,-0.0430850163,-0.0001070681818
116.272,-0.0430982113,-0.00006852863636
116.382,-0.0431000926,-0.00002692857143
116.482,-0.0431038663,-0.000107802381
116.592,-0.0431227311,-0.0001672990909
116.702,-0.0431406721,-0.000072965
116.812,-0.0431387834,-0.00006441409091
116.922,-0.0431548432,-0.000085885
117.032,-0.0431576781,-0.00007736727273
117.142,-0.043171864,-0.00008598636364
117.252,-0.0431765951,-0.00007311727273
117.362,-0.0431879498,-0.0001333995455
117.472,-0.043205943,-0.0001205640909
117.582,-0.0432144739,-0.00002584
117.692,-0.0432116278,-0.00003609952381
117.792,-0.0432220548,-0.00008577
117.902,-0.0432296395,-0.00009054181818
118.012,-0.043241974,-0.00009057545455
118.122,-0.0432495661,-0.00009494409091
118.232,-0.0432628617,-0.00007338818182
118.342,-0.0432657115,-0.00006478590909
118.452,-0.0432771146,-0.00006478636364
118.562,-0.0432799645,-0.000069155
118.672,-0.0432923287,-0.00009079545455
118.782,-0.0432999395,-0.00007785863636
118.892,-0.0433094576,-0.00007355727273
119.002,-0.0433161221,-0.00006058681818
119.112,-0.0433227867,-0.0001043438095
119.212,-0.0433380343,-0.0001043790476
119.322,-0.0433447063,-0.00007367590909
119.432,-0.043354243,-0.00004334863636
119.542,-0.043354243,-0.00005638772727
119.652,-0.0433666483,-0.0001518736364
119.762,-0.0433876552,-0.00009548590909
119.872,-0.0433876552,0.000004335
119.982,-0.0433867015,-0.00002607681818
120.092,-0.0433933921,-0.00001737318182
120.202,-0.0433905236,-0.00006951045455
120.312,-0.0434086844,-0.000112995
120.422,-0.0434153825,-0.00003643714286
120.522,-0.0434163362,-0.00004099619048
120.632,-0.0434239917,-0.000069595
120.742,-0.0434316471,-0.000060925
120.852,-0.0434373952,-0.00005659045455
120.962,-0.043444097,-0.00003916636364
121.072,-0.0434460118,-0.00006969681818
121.182,-0.0434594303,-0.0001132827273
121.292,-0.043470934,-0.00006101045455
121.402,-0.0434728526,-0.00003923409091
121.512,-0.0434795655,-0.00006541272727
121.622,-0.0434872434,-0.00006107818182
121.732,-0.0434930027,0.00001744136364
121.842,-0.0434834063,-0.0000411552381
121.942,-0.0435016453,-0.0001463328571
122.052,-0.0435141362,-0.00004803954545
122.162,-0.043512214,-0.000008737727273
122.272,-0.0435160585,-0.00008300590909
122.382,-0.0435304753,-0.00007428545455
122.492,-0.0435324013,-0.00005684454545
122.602,-0.0435429811,-0.00002622954545
122.712,-0.0435381718,0.00003498363636
122.822,-0.0435352847,-0.00005686136364
122.932,-0.0435506813,-0.00008310772727
123.042,-0.0435535684,-0.00005250954545
123.152,-0.0435622334,-0.00006419904762
123.252,-0.0435670502,-0.0001239104762
123.362,-0.0435882546,-0.00004380636364
123.472,-0.0435766876,0.00007010318182
123.582,-0.0435728319,-0.00008764590909
123.692,-0.0435959697,-0.0001183286364
123.802,-0.0435988642,-0.00005262818182
123.912,-0.0436075479,-0.00005701409091
124.022,-0.0436114073,-0.00006581909091
124.132,-0.0436220281,0.00002633090909
124.242,-0.0436056145,0.00005704772727
124.352,-0.0436094776,-0.00007899272727
124.462,-0.0436229929,-0.00004389045455
124.572,-0.0436191335,-0.00004599857143
124.672,-0.0436326526,-0.00006437666667
124.782,-0.0436326526,0.00001315681818
124.892,-0.0436297581,-0.00001757681818
125.002,-0.0436365195,-0.000074675
125.112,-0.0436461866,-0.00001757636364
125.222,-0.0436403863,-0.00004395818182
125.332,-0.0436558574,-0.00006592090909
125.442,-0.0436548889,0.000008788181818
125.552,-0.043653924,-0.000043975
125.662,-0.0436645634,-0.00007034045455
125.772,-0.0436693989,-0.00003518727273
125.882,-0.0436723046,0.001455311429
125.982,-0.0433637835,0.004399018095
126.092,-0.0427485108,0.005809793182
126.202,-0.042085629,0.005763650455
126.312,-0.0414805077,0.005507960455
126.422,-0.0408738777,0.005641004091
126.532,-0.0402394868,0.005617433182
126.642,-0.0396380424,0.005601549545
126.752,-0.0390071459,0.00551282
126.862,-0.038425222,0.005238892727
126.972,-0.0378545895,0.005412846818
127.082,-0.0372343957,0.005324032273
127.192,-0.0366833024,0.005252743636
127.302,-0.0360787921,0.005172335238
127.402,-0.035597112,0.00509463619
127.512,-0.0350089185,0.005043822727
127.622,-0.034487471,0.004769387727
127.732,-0.0339596532,0.005004216364
127.842,-0.0333865434,0.004939379091
127.952,-0.0328729898,0.00485341267
128.063,-0.0323139392,0.004795948869
128.173,-0.0318130851,0.004739094091
128.283,-0.0312713385,0.004711518636
128.393,-0.030776551,0.004411082727
128.503,-0.0303009003,0.004568562857
128.603,-0.0298171528,0.004531103774
128.715,-0.0293403063,0.00437662
128.828,-0.0288324133,0.004550684305
128.938,-0.0283255037,0.004316619626
129.042,-0.0279086567,0.004238074766
129.152,-0.0274185557,0.004293550459
129.26,-0.0269726627,0.004282204128
129.37,-0.0264850352,0.004155477477
129.482,-0.0260501467,0.004074930631
129.592,-0.0255804006,0.004111704545
129.702,-0.0251455717,0.003893961364
129.812,-0.0247237291,0.00400848
129.922,-0.0242637061,0.003954895
130.032,-0.0238536522,0.00392276619
130.132,-0.0234399252,0.003905133333
130.242,-0.0230335742,0.003849469545
130.352,-0.0225930419,0.003810489091
130.462,-0.0221952666,0.003711167556
130.577,-0.0217580292,0.003682929778
130.687,-0.0213666074,0.003750249524
130.787,-0.0209704768,0.003279512917
130.927,-0.0205795243,0.003692939545
131.007,-0.0201580301,0.004268466842
131.117,-0.0197685156,0.003515530909
131.227,-0.0193846133,0.003661444091
131.337,-0.0189629979,0.003647059545
131.447,-0.0185822602,0.003628991364
131.557,-0.0181646198,0.003629465455
131.667,-0.0177837778,0.003461725909
131.777,-0.0174030401,0.003591086818
131.887,-0.0169937387,0.003597876818
131.997,-0.0166115072,0.003615123182
132.107,-0.0161984116,0.00355579
132.207,-0.0158647913,0.003553230952
132.317,-0.0154522331,0.003562198636
132.427,-0.0150811076,0.003377690909
132.537,-0.0147091411,0.003537421364
132.647,-0.0143028749,0.003511720909
132.757,-0.0139365625,0.003490905909
132.867,-0.0135348756,0.003493060909
132.977,-0.0131680891,0.003483926244
133.088,-0.0127649279,0.003478767873
133.198,-0.0123992814,0.003288749545
133.308,-0.012041403,0.00343101
133.408,-0.0116787693,0.003435804286
133.518,-0.0113198841,0.003430455
133.628,-0.0109240692,0.003438171818
133.738,-0.0105634863,0.003407776818
133.848,-0.0101743583,0.003364695
133.958,-0.0098232534,0.003226995
134.068,-0.0094644194,0.003392456818
134.178,-0.0090769129,0.003348942727
134.288,-0.008727652,0.003336306364
134.398,-0.0083429255,0.003332018182
134.508,-0.007994608,0.003323807727
134.618,-0.0076116878,0.003291194286
134.718,-0.0073034572,0.003107788095
134.828,-0.0069590523,0.003295035909
134.938,-0.0065785493,0.003282033636
135.048,-0.0062370049,0.003252030455
135.158,-0.0058631026,0.003234642273
135.268,-0.0055253836,0.003239827727
135.378,-0.0051503405,0.003212175909
135.488,-0.0048187049,0.003042325909
135.598,-0.0044810288,0.003192201364
135.708,-0.0041164206,0.003145104091
135.818,-0.0037891059,0.003112417273
135.928,-0.0034316888,0.003086032727
136.038,-0.0031101787,0.003054455714
136.138,-0.0027902531,0.00297939381
136.248,-0.002484506,0.002765501818
136.358,-0.0021818427,0.002826054545
136.468,-0.001862774,0.002781914545
136.578,-0.0015698215,0.002612543182
136.688,-0.0012880145,0.002406999091
136.798,-0.0010402817,0.002076027727
136.908,-0.0008312884,0.003944285
137.178,0.0004585466,0.004250915946
137.278,0.0007415505,0.002014293333
137.388,0.0008815482,0.001613722727
137.498,0.0010965695,0.003170395909
137.608,0.0015790353,0.003842419091
137.718,0.0019419017,0.00337976
137.828,0.0023225825,0.003205033182
137.938,0.002647009,0.002966732273
138.048,0.0029752636,0.00308136
138.158,0.0033249082,0.002999083482
138.272,0.0036470583,0.002959264486
138.372,0.0039581908,0.00295306555
138.481,0.004264249,0.00293766758
138.591,0.00460154,0.002901131364
138.701,0.0049024979,0.002883285909
138.811,0.0052358629,0.002861408182
138.921,0.0055320077,0.002798222066
139.024,0.0058318842,0.002790091549
139.134,0.0061262972,0.002808125909
139.244,0.0064496719,0